ID,DemHomeOwner,LostCustomer,regionPctCustomers,numOfTotalReturns,wksSinceLastPurch,customerGender,basktPurchCount12Month,LastPurchaseAmount,AvgPurchaseAmount12,AvgPurchaseAmountTotal,EstimatedIncome,regionMedHomeVal,intAdExposureCount12,intAdExposureCount36,intAdExposureCountAll,customerSubscrStat,socialMediaAdCount12,socialMediaAdCount36,socialMediaAdCountAll,totalNumProdPurchased,custInitiatedContacts,CustomerAge,avgDiscountValue12,customersales,techSupportEval,wksSinceFirstPurch,Review_Text,Title
16183,H,0,38,1,18,M,3,   $145.00,   $101.65,   $101.65,"$53,000.00","$93,600.00",13,33,32,Platinum,6,15,13,3,1,           .,     $5.00," $1,111.46",           5,60,,
16190,H,0,27,2,17,F,3,   $125.00,    $87.50,    $66.65,"$79,000.00","$91,780.00",14,30,32,Platinum,6,14,13,3,2,          32,    $17.50,   $957.43,           5,65,,
16201,H,0,31,2,25,F,3,   $150.00,   $137.50,    $88.75,"$60,000.00","$71,110.00",11,33,60,Platinum,6,17,25,8,2,          26,    $27.50," $1,752.77",           4,101,,
16231,H,0,25,2,19,F,3,   $150.00,   $108.35,   $108.35,"$50,000.00","$69,290.00",13,32,30,Platinum,6,15,13,3,2,          37,    $20.00," $1,120.41",           5,57,,
16300,H,0,24,2,18,F,3,   $105.00,   $118.35,   $106.00,"$51,000.00","$59,930.00",14,30,42,Platinum,6,14,16,5,2,          28,    $25.00," $1,112.62",           5,81,,
16305,U,0,27,1,25,M,5,   $125.00,   $125.00,    $81.25,"$65,000.00","$94,640.00",11,31,49,Platinum,6,15,19,4,2,          19,    $25.00," $1,752.73",           5,98,,
16310,H,0,17,1,22,F,5,   $125.00,   $125.00,    $61.65,"$84,000.00","$56,810.00",15,36,71,Platinum,6,17,27,12,2,          19,    $25.00," $1,754.78",           4,116,,
16365,U,0,13,1,18,M,2,   $155.00,   $147.50,   $128.00,"$42,000.00","$66,040.00",13,33,36,Platinum,6,16,15,5,2,          26,    $12.00," $1,753.06",           5,65,,
16388,U,0,41,1,15,M,2,   $150.00,   $108.75,    $65.00,"$80,000.00","$39,130.00",14,33,47,Platinum,5,13,17,9,2,          30,    $33.00," $1,115.56",           5,80,,
16407,H,0,30,1,23,M,3,    $75.00,    $76.65,    $82.50,"$64,000.00","$76,050.00",13,29,27,Platinum,6,14,12,4,1,          26,    $15.00,   $711.04,           5,55,,
16408,H,0,34,2,15,F,3,   $250.00,   $193.35,   $138.00,"$39,000.00","$70,720.00",13,35,39,Member,6,17,16,5,2,          28,    $33.00," $1,745.38",           5,64,,
16416,U,0,25,1,18,F,2,   $100.00,    $81.25,    $70.85,"$74,000.00","$76,180.00",15,35,42,Platinum,6,15,17,6,2,          21,    $10.00,   $595.97,           5,78,,
16424,U,0,32,2,18,M,2,   $250.00,   $200.00,   $106.65,"$50,000.00",$127400.00,15,35,68,Platinum,6,17,26,15,3,          20,    $40.00," $1,748.82",           4,113,,
16434,H,0,35,1,18,F,3,   $125.00,   $125.00,    $79.50,"$67,000.00","$88,140.00",14,33,66,Platinum,6,15,30,10,2,          26,    $25.00," $1,747.10",           5,118,,
16441,U,0,34,2,15,F,3,    $75.00,    $75.00,    $75.00,"$70,000.00","$81,120.00",12,18,16,Gold,5,8,7,2,2,           .,    $15.00,   $705.18,           5,45,,
16445,H,1,26,2,17,F,3,    $75.00,    $71.65,    $71.65,"$73,000.00","$88,140.00",14,28,27,Platinum,6,13,11,3,2,          22,    $14.00,   $551.93,           5,52,,
16455,H,0,26,2,18,F,3,    $85.00,    $78.35,    $63.00,"$83,000.00",$149370.00,12,30,41,Platinum,6,15,16,5,2,           .,    $15.00,   $716.81,           5,77,,
16462,H,0,28,1,24,F,5,   $250.00,   $250.00,    $82.80,"$64,000.00",$106990.00,14,35,65,Platinum,6,16,24,18,3,          20,    $50.00," $4,255.69",           4,105,,
16515,H,0,31,2,18,F,2,   $125.00,   $105.00,    $83.00,"$64,000.00",$106340.00,13,34,55,Platinum,6,17,21,10,2,          24,    $19.50," $1,122.04",           4,91,,
16536,U,0,44,2,25,F,2,    $85.00,    $78.75,    $68.00,"$77,000.00","$95,940.00",12,33,36,Platinum,6,16,15,5,2,          36,    $14.00,   $578.79,           5,65,,
16546,H,0,24,1,18,F,3,   $125.00,   $125.00,   $104.15,"$52,000.00",$157820.00,13,32,61,Platinum,6,15,25,6,2,          24,    $25.00," $1,736.19",           4,124,,
16558,U,0,28,2,18,M,3,   $100.00,    $80.00,    $80.00,"$66,000.00","$77,610.00",14,28,26,Platinum,6,13,11,3,2,          26,    $14.00,   $697.41,           5,52,,
16577,H,0,23,2,22,F,3,    $75.00,    $75.00,    $75.00,"$70,000.00",$118040.00,11,25,22,Gold,5,12,10,2,2,          35,    $15.00,   $713.17,           5,51,,
16582,U,0,25,2,22,F,3,   $250.00,   $183.35,   $183.35,"$30,000.00",$121810.00,12,31,30,Platinum,6,15,13,3,2,           .,    $50.00," $1,741.85",           5,57,,
16589,H,1,27,2,17,F,2,   $125.00,    $93.75,    $64.40,"$81,000.00",$144430.00,15,36,47,Platinum,6,16,19,8,2,          19,    $17.50,   $925.52,           4,111,,
16591,U,0,30,2,17,F,3,   $130.00,   $122.50,    $99.15,"$54,000.00",$142350.00,15,35,40,Platinum,6,16,16,6,2,          18,    $24.50," $1,744.37",           4,69,,
16613,H,0,35,1,18,F,3,   $125.00,   $108.35,   $118.75,"$45,000.00",$200590.00,13,32,62,Platinum,6,15,25,8,2,          18,    $20.00," $1,114.75",           4,115,,
16633,U,0,0,2,22,F,3,   $100.00,   $100.00,    $72.00,"$73,000.00","$53,690.00",12,30,52,Platinum,6,14,22,5,2,          39,    $20.00,   $822.93,           5,123,,
16649,H,0,25,2,17,F,3,   $200.00,   $150.00,    $68.75,"$76,000.00",$116350.00,9,25,48,Platinum,5,14,19,12,2,           .,    $30.00," $1,743.16",           4,92,,
16680,U,0,26,2,18,F,3,   $125.00,   $125.00,   $111.10,"$48,000.00",$150800.00,14,36,65,Platinum,6,17,25,9,2,          28,    $25.00," $1,749.06",           4,112,,
16699,U,0,22,1,16,U,5,   $100.00,   $100.00,    $58.75,"$88,000.00","$70,070.00",11,25,37,Platinum,5,11,15,4,2,           .,    $20.00," $1,117.65",           5,86,,
16703,H,0,26,1,18,F,3,   $125.00,   $125.00,    $90.00,"$59,000.00","$70,850.00",13,33,56,Platinum,6,16,27,5,2,          32,    $25.00," $1,746.50",           5,129,,
16704,H,0,19,5,17,F,1,   $130.00,   $121.45,    $55.55,"$93,000.00","$70,070.00",15,35,83,Platinum,6,17,34,35,3,           .,    $25.80," $1,740.83",           4,152,,
16706,U,0,29,1,16,F,2,   $110.00,   $103.75,    $82.15,"$65,000.00","$77,610.00",13,34,43,Platinum,6,16,19,7,2,          27,    $16.00," $1,121.65",           5,78,,
16729,U,0,13,1,27,F,3,   $175.00,   $162.50,   $108.35,"$50,000.00","$91,650.00",11,31,58,Platinum,5,15,24,6,2,          33,    $30.00," $1,744.95",           5,116,,
16762,H,0,21,2,17,M,3,   $125.00,    $82.50,    $38.75,$129000.00,$132990.00,13,31,49,Platinum,6,14,18,8,2,           .,    $16.50,   $964.13,           4,89,,
16772,H,0,36,3,19,M,2,   $125.00,   $107.50,    $41.10,$122000.00,$119340.00,13,35,77,Platinum,6,17,33,27,3,          21,    $20.33," $1,124.99",           4,146,,
16798,U,0,28,1,24,M,5,    $75.00,    $75.00,    $50.00,$102000.00,$140660.00,11,31,50,Platinum,6,15,20,8,2,          32,    $15.00,   $787.52,           5,89,,
16825,H,0,20,1,17,M,5,   $125.00,   $125.00,    $79.30,"$67,000.00",$209300.00,13,35,41,Platinum,6,17,17,7,2,          23,    $25.00," $1,742.80",           5,69,,
16827,U,0,35,2,19,U,3,   $125.00,   $133.35,   $125.00,"$43,000.00",$193440.00,14,33,37,Platinum,6,17,16,4,2,           .,    $27.50," $1,748.21",           5,66,,
16874,U,0,24,1,23,F,3,   $125.00,   $116.65,    $66.15,"$79,000.00",$128700.00,13,35,83,Platinum,6,17,32,26,3,          31,    $25.00," $1,113.57",           4,145,,
16877,H,0,26,2,16,M,3,    $75.00,    $75.00,    $75.00,"$70,000.00",$104260.00,14,22,19,Gold,6,10,8,2,2,          40,    $15.00,   $707.41,           5,45,,
16883,U,0,33,1,18,F,5,   $125.00,   $125.00,    $87.50,"$61,000.00","$95,160.00",14,36,41,Platinum,6,17,17,4,2,           .,    $25.00," $1,746.41",           5,68,,
16884,H,0,33,1,18,F,5,    $75.00,    $75.00,    $48.75,$105000.00,$101270.00,13,31,34,Platinum,6,14,14,4,2,          26,    $15.00,   $789.45,           5,70,,
16898,H,0,27,2,18,M,3,    $75.00,    $62.50,    $50.70,$101000.00,"$62,010.00",14,34,39,Platinum,6,17,17,7,2,          51,    $12.50,   $550.35,           5,68,,
16905,H,0,24,1,15,M,5,   $100.00,    $50.00,    $75.00,"$70,000.00","$64,610.00",13,20,19,Gold,5,8,7,2,1,          29,    $10.00,   $676.37,           5,45,,
85645,U,1,33,2,27,F,3,    $70.00,    $70.00,    $44.25,$114000.00,"$48,100.00",10,29,71,Platinum,4,14,30,17,3,          20,    $14.00,   $726.44,           2,145,,
85661,U,0,0,2,19,F,3,    $50.00,    $60.00,    $56.00,"$92,000.00","$44,720.00",12,31,39,Platinum,6,14,16,5,2,           .,    $10.00,   $398.27,           3,99,,
85662,U,0,18,0,20,F,5,   $125.00,   $125.00,   $125.00,"$43,000.00","$54,210.00",11,18,17,Gold,5,5,7,1,0,           .,       .," $1,744.43",           .,44,,
85680,H,0,15,1,18,F,3,    $50.00,    $52.50,    $35.30,$140000.00,"$71,890.00",12,31,69,Platinum,5,13,29,16,3,          18,    $11.00,   $384.55,           2,149,,
85695,H,0,34,3,18,M,2,    $30.00,    $37.50,    $35.00,$141000.00,"$49,920.00",14,28,27,Platinum,6,13,11,6,2,          24,     $8.33,   $290.83,           2,52,,
85704,U,1,34,1,20,F,3,    $60.00,    $60.00,    $48.00,$106000.00,"$48,100.00",12,31,40,Platinum,6,14,15,5,1,          37,     $9.00,   $464.71,           3,76,,
85707,U,0,34,0,18,F,3,    $75.00,    $58.35,    $39.50,$126000.00,"$64,220.00",13,32,76,Platinum,6,6,32,20,3,          30,       .,   $495.01,           3,152,,
85737,U,0,0,3,16,F,2,    $45.00,    $47.50,    $37.20,$133000.00,"$69,290.00",11,28,55,Platinum,5,13,21,9,2,           .,     $9.67,   $294.26,           2,115,,
85761,U,0,42,4,16,M,1,    $40.00,    $30.85,    $30.70,$158000.00,"$55,770.00",13,29,29,Platinum,6,14,12,7,2,           .,     $6.25,   $211.77,           2,56,,
85769,U,0,32,1,15,F,3,   $100.00,    $75.00,    $41.90,$120000.00,"$51,090.00",7,20,48,Platinum,3,8,20,8,2,           .,    $10.00,   $705.07,           3,114,,
85773,H,0,43,0,17,F,5,    $30.00,   $100.00,    $63.35,"$82,000.00","$39,390.00",12,31,50,Platinum,5,5,20,6,2,          22,       .," $1,107.25",           2,99,,
85784,U,0,31,0,18,F,5,    $50.00,    $50.00,    $53.20,"$97,000.00","$41,860.00",12,30,61,Platinum,5,5,28,11,2,          21,       .,   $518.49,           2,151,,
85792,U,0,22,0,18,F,3,   $125.00,    $87.50,    $87.50,"$61,000.00","$49,270.00",13,27,26,Platinum,6,6,11,2,0,           .,       .,   $967.13,           .,52,,
85798,U,0,37,1,21,M,5,    $75.00,    $75.00,    $62.90,"$83,000.00","$57,980.00",12,30,67,Platinum,6,14,28,12,2,          19,    $15.00,   $778.23,           3,137,,
85801,U,0,31,3,20,F,2,    $25.00,    $28.75,    $28.75,$167000.00,"$34,710.00",11,24,22,Platinum,5,11,9,4,2,           .,     $4.33,   $221.00,           2,55,,
85809,H,0,30,0,26,F,5,    $90.00,    $50.00,    $70.00,"$75,000.00","$62,140.00",9,22,21,Platinum,4,4,9,2,0,          31,       .,   $666.51,           .,52,,
85826,U,0,13,0,16,F,5,    $50.00,    $50.00,    $43.05,$117000.00,"$51,740.00",12,30,74,Platinum,5,5,31,23,3,          19,       .,   $513.16,           2,151,,
85834,U,1,24,5,15,F,1,    $55.00,    $30.85,    $28.55,$168000.00,"$57,850.00",11,30,31,Platinum,5,14,14,7,2,          30,     $5.20,   $200.17,           2,65,,
85836,U,0,24,0,25,M,5,   $100.00,   $100.00,    $62.50,"$83,000.00","$57,850.00",11,32,68,Platinum,6,6,28,14,3,          18,       .," $1,120.20",           3,129,,
85843,U,0,30,4,15,M,2,    $40.00,    $33.75,    $27.85,$171000.00,"$26,000.00",7,20,40,Platinum,3,9,17,14,3,          19,     $6.75,   $286.07,           2,127,,
85847,U,0,26,0,20,M,5,    $75.00,    $75.00,    $48.90,$104000.00,"$50,310.00",12,30,65,Platinum,4,4,27,9,2,          30,       .,   $787.02,           3,153,,
85870,U,1,29,1,17,M,5,   $100.00,   $100.00,    $71.55,"$73,000.00","$82,030.00",8,19,49,Platinum,4,9,17,13,3,          31,    $20.00," $1,011.98",           3,153,,
85889,H,0,33,1,19,M,3,    $50.00,    $53.35,    $38.55,$129000.00,"$21,710.00",13,31,46,Platinum,6,13,16,7,2,          27,    $12.00,   $494.83,           3,92,,
85900,U,1,32,0,19,F,3,   $100.00,    $95.00,    $51.05,$100000.00,"$46,410.00",8,25,52,Platinum,4,4,22,14,3,          20,       .,   $800.13,           3,151,,
85934,H,0,29,2,16,M,2,    $50.00,    $50.00,    $41.45,$121000.00,"$30,550.00",14,32,72,Platinum,6,14,30,14,3,          32,    $10.00,   $391.83,           2,150,,
85947,U,0,33,0,26,F,5,    $80.00,    $80.00,    $50.50,$101000.00,"$74,750.00",11,31,66,Platinum,5,5,27,10,2,          24,       .," $1,092.73",           3,137,,
85956,U,0,29,1,18,F,2,    $70.00,    $64.00,    $48.90,$104000.00,"$40,690.00",13,27,45,Platinum,6,12,16,9,2,          19,    $15.00,   $416.62,           3,93,,
85967,U,0,24,2,15,M,1,    $50.00,    $45.85,    $46.45,$109000.00,"$52,780.00",13,26,26,Platinum,6,12,10,7,2,           .,    $10.00,   $290.78,           3,56,,
85972,H,0,35,3,15,F,1,    $30.00,    $28.35,    $28.35,$169000.00,"$50,960.00",13,29,26,Platinum,6,13,11,6,2,          51,     $4.33,   $198.83,           2,57,,
85975,H,0,32,1,18,F,3,    $50.00,    $62.50,    $44.00,$115000.00,$119080.00,12,30,42,Platinum,6,14,17,5,2,          32,    $10.00,   $551.97,           3,80,,
85985,H,0,28,2,19,M,3,    $70.00,    $61.65,    $37.15,$133000.00,"$46,020.00",12,31,64,Platinum,5,14,25,14,3,          20,    $11.50,   $497.37,           2,128,,
85987,H,0,23,1,21,F,5,    $75.00,    $75.00,    $45.00,$113000.00,"$87,880.00",10,26,53,Platinum,4,10,24,6,2,          32,    $15.00,   $771.69,           3,145,,
85991,H,0,18,4,18,M,2,    $60.00,    $63.00,    $55.85,"$92,000.00","$88,920.00",13,27,25,Platinum,6,13,11,6,2,           .,    $12.75,   $413.12,           2,53,,
86007,H,0,22,3,16,F,3,    $75.00,    $55.00,    $45.00,$113000.00,"$59,930.00",12,30,34,Platinum,5,12,12,5,2,          36,    $11.00,   $488.91,           3,65,,
86011,H,0,37,1,20,M,3,    $45.00,    $47.50,    $25.00,$188000.00,"$63,700.00",13,31,61,Platinum,6,14,23,17,3,          24,    $10.00,   $382.11,           2,113,,
86014,H,0,49,2,19,M,2,    $50.00,    $52.50,    $50.25,$102000.00,"$87,230.00",8,23,67,Platinum,4,11,24,20,3,           .,    $10.00,   $381.91,           2,137,,
86016,U,0,18,0,18,M,5,    $75.00,    $85.00,    $61.35,"$85,000.00","$80,730.00",14,35,81,Platinum,6,6,32,15,3,           .,       .," $1,076.12",           3,148,,
86026,U,0,32,3,17,F,2,    $50.00,    $38.00,    $34.15,$144000.00,"$83,850.00",14,29,32,Platinum,6,14,13,6,2,           .,     $9.33,   $317.95,           2,65,,
86036,U,0,29,2,21,F,3,    $50.00,    $50.00,    $66.65,"$79,000.00","$68,120.00",12,27,28,Platinum,6,13,11,3,2,           .,    $10.00,   $399.34,           3,56,,
86047,H,0,28,1,17,F,5,   $100.00,   $100.00,    $31.50,$154000.00,"$54,730.00",14,31,59,Platinum,6,14,27,10,3,          23,    $20.00," $1,107.02",           3,149,,
86049,U,0,26,0,22,M,3,    $50.00,    $42.50,    $31.65,$153000.00,"$37,310.00",11,30,58,Platinum,5,5,23,15,3,           .,       .,   $338.69,           2,109,,
86064,H,0,21,2,16,F,3,    $75.00,    $75.00,    $55.85,"$92,000.00","$59,800.00",13,31,47,Platinum,6,13,16,6,2,          26,    $15.00,   $703.69,           3,88,,
86069,U,0,24,2,15,F,3,    $95.00,    $90.00,    $53.10,"$97,000.00","$24,180.00",7,21,47,Member,3,10,21,13,3,          18,    $18.00,   $708.15,           3,149,,
86072,H,0,33,0,18,F,5,    $55.00,    $55.00,    $37.10,$134000.00,"$31,070.00",11,25,65,Platinum,4,4,27,19,3,          24,       .,   $514.27,           2,150,,
86087,H,0,27,1,16,M,3,    $35.00,    $40.00,    $36.00,$137000.00,"$43,160.00",10,22,32,Platinum,4,9,11,5,2,          23,    $10.00,   $304.49,           2,92,,
86123,H,0,31,2,17,M,3,    $50.00,    $50.00,    $43.35,$116000.00,"$33,540.00",13,21,19,Gold,6,10,8,3,2,          24,    $10.00,   $400.14,           3,45,,
86129,H,0,26,1,16,M,3,    $60.00,    $60.00,    $35.00,$141000.00,"$43,550.00",12,28,62,Platinum,5,11,26,11,3,          19,    $12.00,   $488.61,           2,142,,
86138,H,0,23,1,21,M,5,    $50.00,    $50.00,    $44.75,$113000.00,"$54,860.00",12,26,53,Platinum,5,12,24,19,3,          24,    $10.00,   $526.13,           2,130,,
86144,H,0,30,3,18,F,3,    $25.00,    $63.35,    $53.00,"$97,000.00",$218140.00,14,27,26,Platinum,6,13,11,5,2,          28,    $12.67,   $547.40,           2,53,,
86187,U,0,28,1,18,F,3,    $50.00,    $50.00,    $41.15,$122000.00,"$20,150.00",8,29,64,Platinum,4,14,29,13,3,           .,    $10.00,   $401.06,           2,148,,
86200,H,0,22,1,15,M,3,    $55.00,    $43.35,    $40.00,$125000.00,"$83,980.00",11,23,21,Platinum,5,10,9,4,1,          40,     $5.00,   $344.56,           3,53,,
86215,U,0,26,2,20,F,3,    $50.00,    $33.35,    $27.60,$173000.00,"$39,260.00",12,32,74,Platinum,5,14,35,21,3,          20,     $7.50,   $340.40,           2,145,,
86223,U,0,26,2,20,F,3,    $40.00,    $40.00,    $21.10,$216000.00,"$39,260.00",12,26,69,Platinum,6,12,27,18,3,           .,     $8.00,   $305.10,           2,154,,
86250,U,0,27,2,18,M,3,    $50.00,    $75.00,    $66.65,"$79,000.00","$77,220.00",13,26,25,Platinum,6,13,11,3,2,          33,    $15.00,   $704.94,           3,55,,
86269,H,0,21,0,17,F,5,    $85.00,    $85.00,   $124.50,"$43,000.00",$110240.00,13,34,69,Platinum,6,6,27,10,2,          18,       .," $1,095.11",           3,113,,
86272,H,0,39,0,15,F,3,    $50.00,    $56.65,    $46.35,$110000.00,"$69,550.00",12,29,64,Platinum,5,5,26,11,3,          18,       .,   $396.15,           2,128,,
86279,H,0,37,0,18,M,3,    $50.00,    $50.00,    $36.40,$136000.00,"$72,410.00",11,30,76,Platinum,4,4,30,18,3,          24,       .,   $394.94,           2,152,,
86287,U,0,37,0,18,F,5,    $75.00,    $75.00,    $62.50,"$83,000.00",$532740.00,12,20,18,Gold,6,6,8,2,0,          20,       .,   $772.01,           .,47,,
86369,H,0,35,2,16,F,2,    $50.00,    $42.50,    $35.00,$141000.00,"$65,260.00",13,32,42,Platinum,6,14,16,7,2,          26,     $7.00,   $314.52,           3,80,,
86380,H,0,32,1,17,M,2,    $50.00,    $35.00,    $28.00,$170000.00,"$73,970.00",13,32,70,Platinum,6,14,29,15,3,          20,     $6.00,   $313.65,           2,150,,
86402,H,0,28,0,24,F,5,    $75.00,    $75.00,    $43.35,$116000.00,"$27,430.00",9,27,62,Platinum,4,4,23,9,3,          35,       .,   $772.56,           3,128,,
86414,H,0,13,0,15,M,5,    $85.00,    $85.00,    $80.00,"$66,000.00","$80,210.00",11,18,16,Gold,5,5,7,2,0,          28,       .," $1,094.74",           .,47,,
86476,H,0,18,1,24,M,3,    $50.00,    $50.00,    $40.85,$123000.00,"$87,750.00",9,27,64,Platinum,4,11,24,12,3,          19,    $10.00,   $382.25,           2,140,,
86482,U,0,17,0,23,F,10,    $75.00,     $0.00,    $47.85,$106000.00,"$82,940.00",10,10,58,Platinum,4,4,23,7,2,          27,       .,   $500.26,           3,128,,
86499,U,0,33,2,16,M,3,    $50.00,    $50.00,    $45.45,$111000.00,"$35,230.00",13,29,67,Platinum,5,11,28,11,3,          33,    $10.00,   $393.19,           2,151,,
86504,U,0,32,0,18,F,3,    $60.00,    $55.00,    $47.50,$107000.00,"$51,090.00",13,32,49,Platinum,6,6,19,12,2,          18,       .,   $502.11,           2,113,,
86511,H,0,27,2,17,M,2,    $75.00,    $67.50,    $52.80,"$97,000.00","$30,940.00",13,29,56,Platinum,6,14,21,9,2,          40,    $14.00,   $508.67,           3,104,,
86516,U,0,32,0,24,U,5,    $70.00,    $70.00,    $30.30,$159000.00,"$54,210.00",9,21,62,Platinum,4,4,24,16,3,           .,       .,   $555.19,           2,151,,
86539,U,0,0,1,18,M,3,    $60.00,    $53.35,    $26.05,$181000.00,"$26,130.00",12,31,67,Platinum,6,14,29,14,3,           .,    $12.00,   $501.96,           2,149,,
86545,H,0,29,2,26,M,3,    $65.00,    $58.35,    $49.15,$104000.00,"$25,350.00",9,28,68,Platinum,4,13,28,12,3,          73,    $11.00,   $493.13,           2,143,,
86547,U,0,24,0,18,F,5,    $60.00,    $60.00,    $20.00,$225000.00,"$19,500.00",11,28,68,Platinum,4,4,29,20,3,           .,       .,   $499.78,           2,151,,
86568,U,1,19,1,25,F,5,    $90.00,    $90.00,    $50.85,$101000.00,"$63,570.00",9,25,58,Platinum,4,10,22,6,2,          20,    $18.00,   $665.23,           3,135,,
86591,H,0,19,0,15,U,3,    $45.00,    $45.00,    $34.45,$143000.00,"$54,990.00",14,33,58,Platinum,6,6,26,9,2,          35,       .,   $390.78,           2,147,,
86622,H,0,39,1,23,F,5,    $80.00,    $80.00,    $34.45,$143000.00,"$90,090.00",10,27,68,Platinum,4,11,27,18,3,          32,    $16.00," $1,094.24",           3,151,,
86649,H,0,32,1,17,F,3,    $50.00,    $50.00,    $50.00,$102000.00,"$51,350.00",12,20,18,Gold,6,10,8,3,1,          26,    $10.00,   $384.28,           3,47,,
86651,U,0,25,0,26,M,3,    $70.00,    $65.00,    $42.35,$119000.00,"$23,790.00",10,29,71,Platinum,4,4,29,17,3,          26,       .," $1,029.73",           2,148,,
86659,H,0,26,2,16,F,3,    $55.00,    $40.00,    $36.65,$135000.00,"$55,640.00",12,19,18,Gold,5,8,7,3,2,          35,     $8.00,   $342.78,           3,44,,
86667,U,0,25,0,18,F,3,    $50.00,    $62.50,    $34.05,$144000.00,"$75,530.00",13,34,69,Platinum,6,6,30,16,3,          26,       .,   $552.25,           2,146,,
86671,H,0,25,3,27,F,3,    $50.00,    $26.65,    $35.60,$139000.00,"$75,530.00",10,29,75,Platinum,4,14,31,26,3,          24,     $5.33,   $354.83,           2,149,,
86673,H,0,27,1,18,M,3,    $70.00,    $65.00,    $40.75,$123000.00,$106080.00,12,31,69,Platinum,5,13,31,13,3,          24,    $12.00,   $538.17,           2,146,,
86674,U,0,25,1,18,M,3,    $75.00,    $75.00,    $26.75,$177000.00,"$35,750.00",14,32,74,Platinum,6,14,31,20,3,          20,    $15.00,   $708.63,           3,154,,
86682,U,0,34,2,18,M,2,    $25.00,    $25.00,    $22.85,$202000.00,"$53,820.00",12,30,35,Platinum,6,14,14,7,2,          23,     $5.00,   $223.26,           2,68,,
86684,U,0,29,3,19,F,3,    $25.00,    $36.65,    $33.75,$145000.00,"$65,000.00",12,23,22,Gold,6,12,10,4,2,           .,     $7.33,   $312.18,           2,51,,
